date,time,vehicle_id,Route,RFID,Serial,Street,Number,Affix,Unit,Zip,City,Latitude,Longitude,Exception,weight,weightLoad,datetime,unixtime
2020-10-07,00:08:56,XE-5598Z,,E2000019951000410830C933,,ENG KONG ROAD,62,,,599056.0,Singapur,1.33617733,103.7679943,,,19300.0,2020-10-07 00:08:56,1602029336.0
2020-10-07,00:09:28,XE-5598Z,,E2000019951001610800CC0F,,ENG KONG ROAD,64,,EARLY ,599057.0,Singapure,1.33588083,103.76803000000001,,,19290.0,2020-10-07 00:09:28,1602029368.0
2020-10-07,00:09:55,XE-5598Z,,E2000019951000870820CB7A,,ENG KONG ROAD,70,,,599058.0,Singapur,1.33558167,103.768095,,,19300.0,2020-10-07 00:09:55,1602029395.0
2020-10-07,00:10:17,XE-5598Z,,E200001C260F02690990EEC2,,ENG KONG ROAD,74,,,599060.0,Singapur,1.33535867,103.7681283,,,19320.0,2020-10-07 00:10:17,1602029417.0
2020-10-07,00:11:06,XE-5598Z,,E2000019951002240780D061,,ENG KONG ROAD,86,,,599065.0,Singapur,1.3346285,103.76822059999999,,,19480.0,2020-10-07 00:11:06,1602029466.0
2020-10-07,00:12:16,XE-5598Z,,E200001C260F013106506A61,,ENG KONG ROAD,110,,,599077.0,Singapur,1.33395583,103.7683026,,,19370.0,2020-10-07 00:12:16,1602029536.0
2020-10-07,00:12:56,XE-5598Z,,E2000019950101581080AFA0,,ENG KONG GARDEN,175,,,599273.0,Singapur,1.333649,103.768168,,,19310.0,2020-10-07 00:12:56,1602029576.0
2020-10-07,00:13:41,XE-5598Z,,E200001C260502472180DF97,,ENG KONG PLACE,41,,,599113.0,Singapur,1.3335315,103.76785699999999,,,19390.0,2020-10-07 00:13:41,1602029621.0
2020-10-07,00:21:19,XE-5598Z,,E2000019951000410810C937,,ENG KONG PLACE,44,,,599116.0,Singapur,1.33492617,103.7675338,,,19560.0,2020-10-07 00:21:19,1602030079.0
2020-10-07,00:26:01,XE-5598Z,,E2000019951001820640DAE8,,ENG KONG PLACE,75,,,599148.0,Singapur,1.33324933,103.7667678,,,19700.0,2020-10-07 00:26:01,1602030361.0
2020-10-07,00:28:02,XE-5598Z,,E200001C26110016148000B8,,GREENRIDGE CRESCENT,53,,,598941.0,Singapur,1.33359067,103.7662568,,,19670.0,2020-10-07 00:28:02,1602030482.0
2020-10-07,00:34:18,XE-5598Z,,E2000019951000330920BF4E,,GREENRIDGE CRESCENT,24,,,598912.0,Singapur,1.3355395,103.766183,,,19780.0,2020-10-07 00:34:18,1602030858.0
2020-10-07,00:43:02,XE-5598Z,,E2000019950C01111010B5A7,,TOH YI DR,20,,BUKIT TIMAH ,596569.0,Singapur,1.340701,103.771348,,,19900.0,2020-10-07 00:43:02,1602031382.0
2020-10-07,00:44:46,XE-5598Z,,E200001C2608011217604D34,,TOH TUCK ROAD,35,,,596713.0,Singapur,1.33990267,103.7689853,,,19880.0,2020-10-07 00:44:46,1602031486.0
2020-10-07,00:45:11,XE-5598Z,,E200001C260F008006902EC8,,TOH TUCK ROAD,21,,,596685.0,Singapur,1.33977867,103.7688228,,,19880.0,2020-10-07 00:45:11,1602031511.0
2020-10-07,00:48:07,XE-5598Z,,E2000019950C00781060B343,,TOH TUCK TERRACE,21,,,596649.0,Singapur,1.33856267,103.76875,,,19970.0,2020-10-07 00:48:07,1602031687.0
2020-10-07,00:51:49,XE-5598Z,,E200001C260F02741180F26D,,TOH TUCK ROAD,51A,,,596750.0,Singapur,1.33954733,103.76666850000001,,,20020.0,2020-10-07 00:51:49,1602031909.0
2020-10-07,00:51:57,XE-5598Z,,E200001C261100471480151B,,TOH TUCK ROAD,55,,,596293.0,Singapur,1.3396135,103.7666271,,,20070.0,2020-10-07 00:51:57,1602031917.0
2020-10-07,00:52:53,XE-5598Z,,E200001C261102451690DECE,,TOH TUCK ROAD,59,,,596297.0,Singapur,1.33980933,103.766127,,,20020.0,2020-10-07 00:52:53,1602031973.0
2020-10-07,00:53:08,XE-5598Z,,E2000019951001300900C402,,TOH TUCK ROAD,57,,,596295.0,Singapur,1.33980283,103.7660873,,,20050.0,2020-10-07 00:53:08,1602031988.0
2020-10-07,01:06:00,XE-5598Z,,E2000019950C02321040B478,,JURONG EAST ST 13,65,,FUHUA ,609647.0,Singapur,1.3361120000000002,103.7369648,,,20160.0,2020-10-07 01:06:00,1602032760.0
2020-10-07,01:07:54,XE-5598Z,,E200001C261102232290CA67,,,,,,,,1.3353945,103.7381045,,,20140.0,2020-10-07 01:07:54,1602032874.0
2020-10-07,01:15:14,XE-5598Z,,E28011057000020F9BDD7C92,,JURONG EAST STREET 21,287C,,,603287.0,Singapur,1.3378584999999998,103.7445978,,,20180.0,2020-10-07 01:15:14,1602033314.0
2020-10-07,01:17:53,XE-5598Z,,E28011057000020F9BDF2A3C,,JURONG EAST STREET 21,287B,,,602287.0,Singapur,1.3380735000000001,103.743831,,,20560.0,2020-10-07 01:17:53,1602033473.0
2020-10-07,01:20:21,XE-5598Z,,E28011057000020F9BDD682E,,JURONG EAST STREET 21,287D,,,604287.0,Singapur,1.33820467,103.7441613,,,20840.0,2020-10-07 01:20:21,1602033621.0
2020-10-07,01:22:45,XE-5598Z,,E28011057000020F9BDE5919,,JURONG EAST STREET 21,287A,,,601287.0,Singapur,1.33810317,103.74405859999999,,,20880.0,2020-10-07 01:22:45,1602033765.0
2020-10-07,01:29:12,XE-5598Z,,E28011057000020F9BDF714D,,JURONG EAST STREET 21,288B,,,602288.0,Singapur,1.339307,103.74334209999999,,,21230.0,2020-10-07 01:29:12,1602034152.0
2020-10-07,01:31:26,XE-5598Z,,E28011057000020F9BDF7963,,JURONG EAST STREET 21,288A,,,601288.0,Singapur,1.339133,103.74329499999999,,,21460.0,2020-10-07 01:31:26,1602034286.0
2020-10-07,01:33:42,XE-5598Z,,E28011057000020F9BDD43BB,,,,,,,,1.33923833,103.7438573,,,21590.0,2020-10-07 01:33:42,1602034422.0
2020-10-07,01:35:58,XE-5598Z,,E28011057000020F9BDF4CEC,,JURONG EAST STREET 21,288D,,,604288.0,Singapur,1.3398285,103.74395,,,21850.0,2020-10-07 01:35:58,1602034558.0
2020-10-07,01:38:39,XE-5598Z,,E28011057000020F9BDE8C92,,JURONG EAST STREET 21,288E,,,605288.0,Singapur,1.33975583,103.74369659999999,,,22060.0,2020-10-07 01:38:39,1602034719.0
2020-10-07,01:48:46,XE-5598Z,,E200001C2611011622005506,,,,,,,,1.34194533,103.7413665,,,22390.0,2020-10-07 01:48:46,1602035326.0
2020-10-07,01:51:24,XE-5598Z,,E200001C261102192300CA59,,JURONG EAST ST 24,561,,CREST ,609561.0,Singapur,1.34251183,103.7430686,,,22400.0,2020-10-07 01:51:24,1602035484.0
2020-10-07,01:51:46,XE-5598Z,,E200001C260402642000E71C,,JURONG EAST ST 24,561,,CREST ,609561.0,Singapur,1.342526,103.7431161,,,22500.0,2020-10-07 01:51:46,1602035506.0
2020-10-07,01:51:52,XE-5598Z,,E200001C261101412110757E,,JURONG EAST ST 24,561,,CREST ,609561.0,Singapur,1.34252633,103.743121,,,22500.0,2020-10-07 01:51:52,1602035512.0
2020-10-07,01:52:53,XE-5598Z,,E200001C26050141223075AE,,JURONG EAST ST 24,561,,CREST ,609561.0,Singapur,1.342496,103.74310009999999,,,22660.0,2020-10-07 01:52:53,1602035573.0
2020-10-07,01:54:51,XE-5598Z,,E2000019951001000770CD80,,JURONG EAST ST 24,158,,YUHUA PR ,609558.0,Singapur,1.3434385,103.74041009999999,,,22760.0,2020-10-07 01:54:51,1602035691.0
2020-10-07,02:01:05,XE-5598Z,,E28011057000020F9BDF3B3B,,TOH GUAN ROAD,285A,,,601285.0,Singapur,1.3381275,103.7464791,,,22690.0,2020-10-07 02:01:05,1602036065.0
2020-10-07,02:03:43,XE-5598Z,,E28011057000020F9BDCD8A2,,TOH GUAN ROAD,285D,,,604285.0,Singapur,1.33836083,103.74641329999999,,,22940.0,2020-10-07 02:03:43,1602036223.0
2020-10-07,02:06:23,XE-5598Z,,E28011057000020F9BDEC1A3,,TOH GUAN ROAD,285C,,,603285.0,Singapur,1.3383045,103.74660759999999,,,23220.0,2020-10-07 02:06:23,1602036383.0
2020-10-07,02:09:02,XE-5598Z,,E28011057000020F9BDE52B9,,TOH GUAN ROAD,285B,,,602285.0,Singapur,1.3379755,103.74675649999999,,,23430.0,2020-10-07 02:09:02,1602036542.0
2020-10-07,02:12:16,XE-5598Z,,E200001C261100951700415F,,,,,,,,1.33905317,103.745694,,,23640.0,2020-10-07 02:12:16,1602036736.0
2020-10-07,02:12:34,XE-5598Z,,E200001C260901922620A2D0,,BT BATOK WEST AVE 8,440,#01-01,SUPERLUC,650440.0,Singapur,1.33911417,103.74554930000001,,,23910.0,2020-10-07 02:12:34,1602036754.0
2020-10-07,02:13:59,XE-5598Z,,E28011057000020F9BDE40DD,,TOH GUAN ROAD,286A,,,601286.0,Singapur,1.33887767,103.7453738,,,23980.0,2020-10-07 02:13:59,1602036839.0
2020-10-07,02:16:44,XE-5598Z,,E28011057000020F9BDE3444,,TOH GUAN ROAD,286B,,,602286.0,Singapur,1.33902533,103.7450805,,,24220.0,2020-10-07 02:16:44,1602037004.0
2020-10-07,02:19:26,XE-5598Z,,E28011057000020F9BDF3B29,,TOH GUAN ROAD,286C,,,603286.0,Singapur,1.339206,103.74477309999999,,,24410.0,2020-10-07 02:19:26,1602037166.0
2020-10-07,02:21:53,XE-5598Z,,E28011057000020F9BDE73DC,,TOH GUAN ROAD,286D,,,604286.0,Singapur,1.33921683,103.7446308,,,24700.0,2020-10-07 02:21:53,1602037313.0
2020-10-07,02:27:16,XE-5598Z,,E28011057000020F9BDE52D5,,TOH GUAN ROAD,281,,,600281.0,Singapur,1.33943083,103.7466018,,,24900.0,2020-10-07 02:27:16,1602037636.0
2020-10-07,02:29:49,XE-5598Z,,E28011057000020F9BDF5CE5,,TOH GUAN ROAD,284,,,600284.0,Singapur,1.339448,103.7467296,,,24960.0,2020-10-07 02:29:49,1602037789.0
2020-10-07,02:32:44,XE-5598Z,,E28011057000020F9BDD81BC,,TOH GUAN ROAD,283,,,600283.0,Singapur,1.33973333,103.7468803,,,25380.0,2020-10-07 02:32:44,1602037964.0
2020-10-07,02:36:01,XE-5598Z,,E28011057000020F9BDCF2E2,,TOH GUAN ROAD,282,,,600282.0,Singapur,1.33957583,103.7470818,,,25530.0,2020-10-07 02:36:01,1602038161.0
2020-10-07,02:38:54,XE-5598Z,,E28011057000020F9BDF6ADA,,TOH GUAN ROAD,280,,,600280.0,Singapur,1.340301,103.74740600000001,,,25700.0,2020-10-07 02:38:54,1602038334.0
2020-10-07,02:40:50,XE-5598Z,,E200001C260F02410520D634,,,,,,,,1.340382,103.746998,,,25910.0,2020-10-07 02:40:50,1602038450.0
2020-10-07,02:43:28,XE-5598Z,,E28011057000020F9BDF4D29,,TOH GUAN ROAD,279,,,600279.0,Singapur,1.3406605,103.7469831,,,25670.0,2020-10-07 02:43:28,1602038608.0
2020-10-07,04:01:27,XE-5598Z,,E200001C2611016621008987,,YUNG SHENG ROAD,399,,Indirect Trade ,610399.0,Singapure,1.33427333,103.7199583,,,14580.0,2020-10-07 04:01:27,1602043287.0
2020-10-07,04:02:03,XE-5598Z,,E200001C260F0066102026E1,,YUNG SHENG RD,399,#01-35,NTUC FAIRP,610399.0,Singapur,1.3342254999999998,103.71992929999999,,,14840.0,2020-10-07 04:02:03,1602043323.0
2020-10-07,04:02:22,XE-5598Z,,E200001C2611013817006FE5,,YUNG SHENG ROAD,399,,Indirect Trade ,610399.0,Singapure,1.33422083,103.719934,,,14800.0,2020-10-07 04:02:22,1602043342.0
2020-10-07,04:02:42,XE-5598Z,,E200001C26110139228075B1,,YUNG SHENG ROAD,399,,Indirect Trade ,610399.0,Singapure,1.3341915000000002,103.7199286,,,15030.0,2020-10-07 04:02:42,1602043362.0
2020-10-07,04:03:02,XE-5598Z,,E200001C261102152290C293,,YUNG SHENG ROAD,399,,Indirect Trade ,610399.0,Singapure,1.3341969999999999,103.71992829999999,,,15210.0,2020-10-07 04:03:02,1602043382.0
2020-10-07,04:03:20,XE-5598Z,,E200001C260F01900550A607,,YUNG SHENG RD,399,,19,610399.0,Singapore,1.334208,103.7199406,,,15200.0,2020-10-07 04:03:20,1602043400.0
2020-10-07,04:03:37,XE-5598Z,,E200001C260F02370480D622,,YUNG SHENG ROAD,399,,Indirect Trade ,610399.0,Singapure,1.33422017,103.7199361,,,15340.0,2020-10-07 04:03:37,1602043417.0
2020-10-07,04:04:08,XE-5598Z,,E200001C261102102310BC39,,YUNG SHENG RD,399,,3,610399.0,Singapore,1.3341975000000001,103.7199275,,,15420.0,2020-10-07 04:04:08,1602043448.0
2020-10-07,04:04:27,XE-5598Z,,E200001C260502012580B2D0,,YUNG SHENG ROAD,399,,Indirect Trade ,610399.0,Singapure,1.33420333,103.7199713,,,15560.0,2020-10-07 04:04:27,1602043467.0
2020-10-07,04:04:41,XE-5598Z,,E200001C261102181760C4F9,,YUNG SHENG RD,399,,16,610399.0,Singapore,1.33421683,103.7199805,,,15770.0,2020-10-07 04:04:41,1602043481.0
2020-10-07,04:05:19,XE-5598Z,,E200001C2611011414405635,,YUNG SHENG RD,399,,15,610399.0,Singapore,1.33418883,103.719943,,,16010.0,2020-10-07 04:05:19,1602043519.0
2020-10-07,04:05:30,XE-5598Z,,E200001C2611006819602566,,YUNG SHENG RD,399,#01-35,NTUC FAIRP,610399.0,Singapur,1.33420517,103.7199723,,,16090.0,2020-10-07 04:05:30,1602043530.0
2020-10-07,04:05:59,XE-5598Z,,E200001C260F007609702E56,,YUNG SHENG ROAD,399,,Indirect Trade ,610399.0,Singapure,1.3342275,103.72000200000001,,,16170.0,2020-10-07 04:05:59,1602043559.0
2020-10-07,04:27:15,XE-5598Z,,E28011057000020F9BDE03A3,,YUAN CHING ROAD,138C,,,613138.0,Singapur,1.3284755,103.723663,,,16800.0,2020-10-07 04:27:15,1602044835.0
2020-10-07,04:32:11,XE-5598Z,,E28011057000020F9BDF9DCC,,YUAN CHING ROAD,138D,,,614138.0,Singapur,1.32852717,103.72301929999999,,,17080.0,2020-10-07 04:32:11,1602045131.0
2020-10-07,04:37:42,XE-5598Z,,E28011057000020F9BDCE1B2,,CORPORATION DRIVE,140A,,,611140.0,Singapur,1.32732133,103.72284599999999,,,17300.0,2020-10-07 04:37:42,1602045462.0
2020-10-07,04:40:44,XE-5598Z,,E28011057000020F9BDD68CD,,CORPORATION DRIVE,140B,,,612140.0,Singapur,1.32781267,103.72350809999999,,,17530.0,2020-10-07 04:40:44,1602045644.0
2020-10-07,04:44:11,XE-5598Z,,E28011057000020F9BDF10E5,,CORPORATION DRIVE,140C,,,613140.0,Singapur,1.3275915,103.7241228,,,17850.0,2020-10-07 04:44:11,1602045851.0
2020-10-07,04:47:12,XE-5598Z,,E28011057000020F9BDF8222,,CORPORATION DRIVE,140D,,,614140.0,Singapur,1.32772083,103.7247153,,,18020.0,2020-10-07 04:47:12,1602046032.0
2020-10-07,04:53:48,XE-5598Z,,E28011057000020F9BDD7449,,TAH CHING ROAD,337A,,,611337.0,Singapur,1.33741933,103.7230635,,,18170.0,2020-10-07 04:53:48,1602046428.0
2020-10-07,04:57:06,XE-5598Z,,E28011057000020F9BDCDA2E,,TAH CHING ROAD,337B,,,612337.0,Singapur,1.33693417,103.7224863,,,18370.0,2020-10-07 04:57:06,1602046626.0
2020-10-07,04:59:53,XE-5598Z,,E28011057000020F9BDDABAA,,,,,,,,1.33679533,103.72205509999999,,,18620.0,2020-10-07 04:59:53,1602046793.0
2020-10-07,05:02:52,XE-5598Z,,E28011057000020F9BDD10E6,,TAH CHING ROAD,337D,,,614337.0,Singapur,1.337528,103.7213623,,,18900.0,2020-10-07 05:02:52,1602046972.0
2020-10-07,05:05:07,XE-5598Z,,E28011057000020F9BDEEBCB,,KANG CHING ROAD,339A,,,611339.0,Singapur,1.3377430000000001,103.7216201,,,19140.0,2020-10-07 05:05:07,1602047107.0
2020-10-07,05:07:45,XE-5598Z,,E28011057000020F9BDDE8E1,,TAH CHING ROAD,338A,,,611338.0,Singapur,1.33817033,103.7218946,,,19430.0,2020-10-07 05:07:45,1602047265.0
2020-10-07,05:10:18,XE-5598Z,,E28011057000020F9BDF8D6D,,KANG CHING ROAD,338B,,,612338.0,Singapur,1.33788733,103.722201,,,19810.0,2020-10-07 05:10:18,1602047418.0
2020-10-07,05:14:00,XE-5598Z,,E28011057000020F9BDCE91A,,KANG CHING ROAD,339B,,,612339.0,Singapur,1.33862283,103.72093309999998,,,19880.0,2020-10-07 05:14:00,1602047640.0
2020-10-07,05:16:22,XE-5598Z,,E28011057000020F9BDF6BCB,,KANG CHING ROAD,339C,,,613339.0,Singapur,1.33887383,103.7212723,,,20070.0,2020-10-07 05:16:22,1602047782.0
2020-10-07,05:20:30,XE-5598Z,,E28011057000020F9BDF2A1D,,KANG CHING ROAD,339D,,,614339.0,Singapur,1.33901467,103.7219921,,,20310.0,2020-10-07 05:20:30,1602048030.0
2020-10-07,05:29:47,XE-5598Z,,E200001C2609014219106F9B,,JURONG EAST STREET 13,118,#14,IVORY HEIGH,600118.0,Singapur,1.3379395,103.735005,,,20770.0,2020-10-07 05:29:47,1602048587.0
2020-10-07,05:29:55,XE-5598Z,,E200001C260402100350BF49,,JURONG EAST STREET 13,118,#27,IVORY HEIGH,600118.0,Singapur,1.337899,103.73497449999999,,,20640.0,2020-10-07 05:29:55,1602048595.0
2020-10-07,05:30:55,XE-5598Z,,E200001C2605008325903AB5,,JURONG EAST STREET 13,118,#21,IVORY HEIGH,600118.0,Singapur,1.3378705,103.734912,,,20990.0,2020-10-07 05:30:55,1602048655.0
2020-10-07,05:41:52,XE-5598Z,,E200001C2609015223807798,,JURONG EAST STREET 13,118,#13,IVORY HEIGH,600118.0,Singapur,1.33488517,103.73827659999999,,,21330.0,2020-10-07 05:41:52,1602049312.0
2020-10-07,05:42:06,XE-5598Z,,E200001C26040049204015FC,,JURONG EAST STREET 13,118,#24,IVORY HEIGH,600118.0,Singapur,1.33488267,103.7382923,,,21460.0,2020-10-07 05:42:06,1602049326.0
2020-10-07,05:42:35,XE-5598Z,,E200001C2609017126109931,,JURONG EAST STREET 13,118,#19,IVORY HEIGH,600118.0,Singapur,1.334869,103.7383245,,,21690.0,2020-10-07 05:42:35,1602049355.0
2020-10-07,05:44:15,XE-5598Z,,E200001C261102102320BC31,,JURONG EAST STREET 13,118,#6,IVORY HEIGH,600118.0,Singapur,1.33489633,103.7383658,,,21950.0,2020-10-07 05:44:15,1602049455.0
2020-10-07,05:44:31,XE-5598Z,,E200001C2611007922603263,,JURONG EAST STREET 13,118,#4,IVORY HEIGH,600118.0,Singapur,1.334874,103.7383625,,,21680.0,2020-10-07 05:44:31,1602049471.0
2020-10-07,05:44:36,XE-5598Z,,E200001C261102771910F476,,JURONG EAST STREET 13,118,#31,IVORY HEIGH,600118.0,Singapur,1.33487033,103.7383686,,,22110.0,2020-10-07 05:44:36,1602049476.0
2020-10-07,05:44:46,XE-5598Z,,E200001C260F0103053047C3,,JURONG EAST STREET 13,118,#28,IVORY HEIGH,600118.0,Singapur,1.33487833,103.73840009999999,,,22040.0,2020-10-07 05:44:46,1602049486.0
2020-10-07,05:52:28,XE-5598Z,,E28011057000020F9BDDEA1E,,TOH GUAN ROAD,265,,,600265.0,Singapur,1.3399075,103.7446833,,,22240.0,2020-10-07 05:52:28,1602049948.0
2020-10-07,05:55:35,XE-5598Z,,E28011057000020F9BDF132D,,TOH GUAN ROAD,267,,,600267.0,Singapur,1.3411355,103.7450005,,,22490.0,2020-10-07 05:55:35,1602050135.0
2020-10-07,05:59:09,XE-5598Z,,E28011057000020F9BDD93BC,,TOH GUAN ROAD,266,,,600266.0,Singapur,1.34090817,103.74449129999999,,,22980.0,2020-10-07 05:59:09,1602050349.0
2020-10-07,06:02:30,XE-5598Z,,E28011057000020F9BDE9D3A,,TOH GUAN ROAD,268,,,600268.0,Singapur,1.34170417,103.7451778,,,23270.0,2020-10-07 06:02:30,1602050550.0
2020-10-07,06:04:30,XE-5598Z,,E28011057000020F9BDF5C3B,,TOH GUAN ROAD,269,,,600269.0,Singapur,1.3414135,103.7453111,,,23400.0,2020-10-07 06:04:30,1602050670.0
2020-10-07,06:09:34,XE-5598Z,,E28011057000020F9BDD9B94,,TOH GUAN ROAD,278,,,600278.0,Singapur,1.34087517,103.7462133,,,23980.0,2020-10-07 06:09:34,1602050974.0
2020-10-07,06:12:41,XE-5598Z,,E28011057000020F9BDEECAA,,TOH GUAN ROAD,276,,,600276.0,Singapur,1.34098533,103.747576,,,24200.0,2020-10-07 06:12:41,1602051161.0
2020-10-07,06:15:10,XE-5598Z,,E28011057000020F9BDF8CB5,,TOH GUAN ROAD,275,,,600275.0,Singapur,1.3410985,103.74774000000001,,,24470.0,2020-10-07 06:15:10,1602051310.0
2020-10-07,06:17:11,XE-5598Z,,E28011057000020F9BDCE52B,,TOH GUAN ROAD,277,,,600277.0,Singapur,1.3416195,103.74681059999999,,,24530.0,2020-10-07 06:17:11,1602051431.0
2020-10-07,06:19:34,XE-5598Z,,E28011057000020F9BDDE0B9,,TOH GUAN ROAD,271,,,600271.0,Singapur,1.34190867,103.7464705,,,25080.0,2020-10-07 06:19:34,1602051574.0
2020-10-07,06:21:56,XE-5598Z,,E28011057000020F9BDE5A5B,,TOH GUAN ROAD,274,,,600274.0,Singapur,1.3418635,103.74654179999999,,,25120.0,2020-10-07 06:21:56,1602051716.0
2020-10-07,06:24:39,XE-5598Z,,E28011057000020F9BDF33BD,,TOH GUAN ROAD,272,,,600272.0,Singapur,1.34213917,103.7454358,,,24990.0,2020-10-07 06:24:39,1602051879.0
2020-10-07,06:26:55,XE-5598Z,,E28011057000020F9BDDF161,,TOH GUAN ROAD,273,,,600273.0,Singapur,1.34227033,103.74547729999999,,,25510.0,2020-10-07 06:26:55,1602052015.0
2020-10-07,22:28:11,XE-5598Z,,E200001C260502012150B214,,,,,,,,1.3230389999999999,103.6920548,,,14650.0,2020-10-07 22:28:11,1602109691.0
2020-10-07,22:30:43,XE-5598Z,,E200001C2611015115707D5B,,,,,,,,1.32649167,103.6934421,,,14770.0,2020-10-07 22:30:43,1602109843.0
2020-10-07,22:45:30,XE-5598Z,,E200001C261100952320424B,,,,,,,,1.333053,103.739705,,,14720.0,2020-10-07 22:45:30,1602110730.0
2020-10-07,22:45:47,XE-5598Z,,E200001C260F008209603605,,,,,,,,1.3330454999999999,103.739687,,,14840.0,2020-10-07 22:45:47,1602110747.0
2020-10-07,22:46:10,XE-5598Z,,E200001C26110039238010A7,,,,,,,,1.33305917,103.7396916,,,14850.0,2020-10-07 22:46:10,1602110770.0
2020-10-07,22:50:21,XE-5598Z,,E28011057000020F9BDDE2B3,,JURONG GATEWAY ROAD,132,,,600132.0,Singapur,1.33419333,103.7399781,,,14850.0,2020-10-07 22:50:21,1602111021.0
2020-10-07,23:05:59,XE-5598Z,,E200001C2605009621503C14,,BOON LAY WAY,48,,SAF WARR,609961.0,Singapur,1.33095467,103.7477893,,,17730.0,2020-10-07 23:05:59,1602111959.0
2020-10-07,23:06:24,XE-5598Z,,E200001C2605016022208098,,BOON LAY WAY,48,,SAF WARR,609961.0,Singapur,1.33096417,103.7478128,,,17720.0,2020-10-07 23:06:24,1602111984.0
2020-10-07,23:06:45,XE-5598Z,,E200001C260401672630908F,,BOON LAY WAY,48,,SAF WARR,609961.0,Singapur,1.33095817,103.74780679999999,,,17910.0,2020-10-07 23:06:45,1602112005.0
2020-10-07,23:07:05,XE-5598Z,,E200001C260502322200CBF4,,BOON LAY WAY,48,,SAF WARR,609961.0,Singapur,1.33095717,103.74778859999999,,,17910.0,2020-10-07 23:07:05,1602112025.0
2020-10-07,23:12:58,XE-5598Z,,E200001C2611014423606EE4,,,,,,,,1.3377620000000001,103.75266429999999,,,17860.0,2020-10-07 23:12:58,1602112378.0
2020-10-07,23:30:17,XE-5598Z,,E200001C260E0059166022A9,,TOH TUCK ROAD,67A,,,596732.0,Singapur,1.3396139999999999,103.76521600000001,,,18020.0,2020-10-07 23:30:17,1602113417.0
2020-10-07,23:43:27,XE-5598Z,,E200001C260F02090690B818,,TOH TUCK CRESCENT,15,,,596929.0,Singapur,1.33790833,103.7647458,,,18270.0,2020-10-07 23:43:27,1602114207.0
2020-10-07,23:50:03,XE-5598Z,,E200001C2604005518201C17,,TOH TUCK WALK,49,,,596622.0,Singapur,1.3371309999999998,103.76594329999999,,,18370.0,2020-10-07 23:50:03,1602114603.0
2020-10-07,23:51:36,XE-5598Z,,E200001C2611008315603909,,LORONG KISMIS,154,,,598077.0,Singapur,1.33683517,103.7658221,,,18440.0,2020-10-07 23:51:36,1602114696.0
2020-10-07,23:52:58,XE-5598Z,,E200001C2611003319800AC0,,LORONG KISMIS,163,,,598086.0,Singapur,1.33652833,103.76531429999999,,,18470.0,2020-10-07 23:52:58,1602114778.0
2020-10-07,23:54:57,XE-5598Z,,E200001C2611006813802652,,Kismis Place,14E,,KISMIS ,598179.0,Singapure,1.335858,103.76540179999999,,,18530.0,2020-10-07 23:54:57,1602114897.0
2020-10-22,00:02:15,XE-5598Z,,E200001C26110095130040BF,,LORONG KISMIS,158,,,598081.0,Singapur,1.3365065,103.7653033,,,18730.0,2020-10-22 00:02:15,1603324935.0
2020-10-22,00:03:36,XE-5598Z,,E200001C2611006813802652,,Kismis Place,14E,,KISMIS ,598179.0,Singapure,1.33587217,103.765412,,,18760.0,2020-10-22 00:03:36,1603325016.0
2020-10-22,00:10:16,XE-5598Z,,E2000019951001450600DE08,,LOR KISMIS,111,,MINISTRY ,598112.0,Singapur,1.33693833,103.7665756,,,18810.0,2020-10-22 00:10:16,1603325416.0
2020-10-22,00:19:21,XE-5598Z,,E200001C260F01770180956C,,ENG KONG ROAD,10,,,599085.0,Singapur,1.33662617,103.7679385,,,19030.0,2020-10-22 00:19:21,1603325961.0
2020-10-22,00:20:18,XE-5598Z,,E2000019951001610800CC0F,,ENG KONG ROAD,64,,EARLY ,599057.0,Singapure,1.33597433,103.7680766,,,19010.0,2020-10-22 00:20:18,1603326018.0
2020-10-22,00:20:48,XE-5598Z,,E2000019951000870820CB7A,,ENG KONG ROAD,70,,,599058.0,Singapur,1.33562867,103.7681348,,,19030.0,2020-10-22 00:20:48,1603326048.0
2020-10-22,00:21:39,XE-5598Z,,E2000019951002240780D061,,ENG KONG ROAD,86,,,599065.0,Singapur,1.33471533,103.768268,,,19100.0,2020-10-22 00:21:39,1603326099.0
2020-10-22,00:22:35,XE-5598Z,,E200001C260F013106506A61,,ENG KONG ROAD,110,,,599077.0,Singapur,1.33395483,103.76839759999999,,,19110.0,2020-10-22 00:22:35,1603326155.0
2020-10-22,00:24:51,XE-5598Z,,E200001C2611002512900524,,ENG KONG GARDEN,181,,,599279.0,Singapur,1.33350517,103.767705,,,19170.0,2020-10-22 00:24:51,1603326291.0
2020-10-22,00:34:52,XE-5598Z,,E2000019951002580770CEBF,,ENG KONG PLACE,53,,,599125.0,Singapur,1.33454233,103.76703859999999,,,19300.0,2020-10-22 00:34:52,1603326892.0
2020-10-22,00:37:19,XE-5598Z,,E200001C26110016148000B8,,GREENRIDGE CRESCENT,53,,,598941.0,Singapur,1.3335975,103.76620600000001,,,19320.0,2020-10-22 00:37:19,1603327039.0
2020-10-22,00:43:15,XE-5598Z,,E2000019951000330920BF4E,,GREENRIDGE CRESCENT,24,,,598912.0,Singapur,1.335474,103.76615859999998,,,19410.0,2020-10-22 00:43:15,1603327395.0
