truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier
XE 5612R,103.6445,1.33296883,2020-10-30 06:18:56,1604038736,0,16.0,0.0,0.0,,10.043101,wicAgKgwAgAQAAAAHQAAABwAAAAAAAAA1IqOQQaV_0FNYfxBAAAAABAAAAAdAAAAHAAAAAAAAACDCwAAFn0tBqdWFABUfS0G6VYUAAEAXwi8byAW,103.644438,1.3329030000000002,,,,,,,,,,False
XE 5612R,103.6444958,1.332974,2020-10-30 06:19:01,1604038741,1,,,0.0,,,,103.644438,1.3329030000000002,,,,,,,,,,True
XE 5612R,103.6444945,1.3329665000000002,2020-10-30 06:19:07,1604038747,2,,,0.0,,,,103.644438,1.3329030000000002,,,,,,,,,,True
XE 5612R,103.6444911,1.3329375,2020-10-30 06:19:18,1604038758,3,,,0.0,,,,103.644438,1.3329030000000002,,,,,,,,,,True
XE 5612R,103.6444881,1.33292267,2020-10-30 06:19:23,1604038763,4,,,0.0,,,,103.644438,1.3329030000000002,,,,,,,,,,True
XE 5612R,103.6444881,1.33289933,2020-10-30 06:19:28,1604038768,5,,,0.0,,,,103.644438,1.3329030000000002,,,,,,,,,,True
XE 5612R,103.6444928,1.3328635,2020-10-30 06:19:34,1604038774,6,,,0.0,,,,103.644438,1.3329030000000002,,,,,,,,,,True
XE 5612R,103.6444953,1.3328405,2020-10-30 06:19:39,1604038779,7,35.0,1.0,0.0,,0.709791,wicAgKgwAgAYAAAAFQAAABwAAAAAAAAA1KXYQQV6tUFNYfxBAAAAABgAAAAVAAAAHAAAAAAAAACDCwAAU30tBm5WFABPfS0GaVYUAAEAXwi8byAW,103.644499,1.332846,0.0,9.3,0.8,"[6038296779, 5270604192]",[11.6],[0.8],[9.284556],2.0,11.625,False
XE 5612R,103.6444958,1.33282983,2020-10-30 06:19:44,1604038784,8,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.6444948,1.33282167,2020-10-30 06:19:49,1604038789,9,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.644493,1.33281133,2020-10-30 06:19:54,1604038794,10,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.644489,1.33281483,2020-10-30 06:20:05,1604038805,11,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.644487,1.3328209999999998,2020-10-30 06:20:10,1604038810,12,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.644484,1.332818,2020-10-30 06:20:15,1604038815,13,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.6444806,1.33283367,2020-10-30 06:20:21,1604038821,14,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.6444808,1.332862,2020-10-30 06:20:26,1604038826,15,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.6444805,1.332869,2020-10-30 06:20:31,1604038831,16,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.6444798,1.3328625,2020-10-30 06:20:36,1604038836,17,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.6444813,1.33284317,2020-10-30 06:20:41,1604038841,18,,,0.0,,,,103.644499,1.332846,,,,,,,,,,True
XE 5612R,103.6444811,1.33282083,2020-10-30 06:20:46,1604038846,19,20.0,0.0,1.0,,3.373295,wicAAKgwAoAYAAAAFQAAABwAAAAAAAAANmncQaK2sUFNYfxBAAAAABgAAAAVAAAAHAAAAAAAAACDCwAAVn0tBmtWFABBfS0GVVYUAAEAXwi8byAW,103.644502,1.332843,,,,,,,,,,False
XE 5612R,103.6444761,1.33278817,2020-10-30 06:20:52,1604038852,20,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.6444738,1.33277733,2020-10-30 06:20:58,1604038858,21,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.6444748,1.33280383,2020-10-30 06:21:04,1604038864,22,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.6444763,1.3328209999999998,2020-10-30 06:21:09,1604038869,23,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.6444778,1.33284283,2020-10-30 06:21:15,1604038875,24,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.644478,1.3328535,2020-10-30 06:21:20,1604038880,25,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.6444786,1.33285533,2020-10-30 06:21:25,1604038885,26,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.6444781,1.33284533,2020-10-30 06:21:30,1604038890,27,,,1.0,,,,103.644502,1.332843,,,,,,,,,,True
XE 5612R,103.6444741,1.332838,2020-10-30 06:21:36,1604038896,28,35.0,1.0,1.0,,2.589177,wicAAKgwAoAXAAAAFgAAABwAAAAAAAAAyVvNQUrEwEFNYfxBAAAAABcAAAAWAAAAHAAAAAAAAACDCwAASn0tBndWFAA6fS0GZlYUAAEAXwi8byAW,103.64449,1.332855,0.324573,1.9,0.1,"[5270604192, 6038296779]",[18.9],[0.1],[1.887318],2.0,19.0,False
XE 5612R,103.644475,1.33283767,2020-10-30 06:21:41,1604038901,29,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444771,1.33287167,2020-10-30 06:21:47,1604038907,30,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444776,1.33288267,2020-10-30 06:21:52,1604038912,31,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444756,1.3328725,2020-10-30 06:21:58,1604038918,32,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444743,1.3329155,2020-10-30 06:22:08,1604038928,33,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.644474,1.332923,2020-10-30 06:22:13,1604038933,34,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444755,1.332924,2020-10-30 06:22:18,1604038938,35,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444778,1.3329195,2020-10-30 06:22:23,1604038943,36,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444801,1.33291,2020-10-30 06:22:28,1604038948,37,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.64448459999998,1.33291933,2020-10-30 06:22:33,1604038953,38,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444896,1.33292,2020-10-30 06:22:38,1604038958,39,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444945,1.33292,2020-10-30 06:22:43,1604038963,40,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.644498,1.3329195,2020-10-30 06:22:48,1604038968,41,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6445006,1.33292433,2020-10-30 06:22:53,1604038973,42,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6445013,1.3329285,2020-10-30 06:22:58,1604038978,43,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444996,1.3329235,2020-10-30 06:23:03,1604038983,44,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444988,1.33291883,2020-10-30 06:23:09,1604038989,45,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444986,1.33290467,2020-10-30 06:23:14,1604038994,46,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444946,1.332885,2020-10-30 06:23:19,1604038999,47,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444973,1.3328775,2020-10-30 06:23:24,1604039004,48,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444978,1.33289,2020-10-30 06:23:29,1604039009,49,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444985,1.33289467,2020-10-30 06:23:34,1604039014,50,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.644499,1.3328885,2020-10-30 06:23:40,1604039020,51,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6445005,1.33288483,2020-10-30 06:23:45,1604039025,52,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6445005,1.33288817,2020-10-30 06:23:50,1604039030,53,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
XE 5612R,103.6444948,1.33289333,2020-10-30 06:23:55,1604039035,54,,,1.0,,,,103.64449,1.332855,,,,,,,,,,True
