truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier
XE 5630M,103.64834,1.33050767,2020-10-22 04:16:31,1603340191,0,0.0,0.0,0.0,,19.070874,OCIBgDkiAQA_AAAAAAAAALUAAAAAAAAALGvSQQAAAAD11JVCAAAAAD8AAAAAAAAAtQAAAAAAAACDCwAAlIwtBuxNFABUjC0GTE0UAAUA7w28byAW,103.648404,1.330668,,,,,,,,,,False
XE 5630M,103.648441,1.33048967,2020-10-22 04:16:36,1603340196,1,,,0.0,,,,103.648404,1.330668,,,,,,,,,,True
XE 5630M,103.6485305,1.33050483,2020-10-22 04:16:42,1603340202,2,0.0,1.0,0.0,,22.903751,OCIBgDkiAQA_AAAAAAAAALUAAAAAAAAALGvSQQAAAAD11JVCAAAAAD8AAAAAAAAAtQAAAAAAAACDCwAAlIwtBuxNFAATjS0GSU0UAAUA7w28byAW,103.648404,1.330668,0.982311,0.0,0.0,"[5270389039, 4491946736]",[0],[0],[0],2.0,,False
XE 5630M,103.6486031,1.330516,2020-10-22 04:16:48,1603340208,3,,,0.0,,,,103.648404,1.330668,,,,,,,,,,True
XE 5630M,103.6486556,1.33053267,2020-10-22 04:16:53,1603340213,4,,,0.0,,,,103.648404,1.330668,,,,,,,,,,True
XE 5630M,103.6486878,1.33054317,2020-10-22 04:16:58,1603340218,5,0.0,2.0,0.0,,32.687628000000004,OCIBADkiAYAlAAAAGgAAALUAAAAAAAAAJbt4QTQbLEH11JVCAAAAACUAAAAaAAAAtQAAAAAAAACDCwAA1YwtBjROFACwjS0Gb00UAAUA7w28byAW,103.648469,1.33074,0.982311,10.8,57.4,"[5270389039, 4491946736, 5270389039]","[0, 4.1]","[0, 2.6]","[0, 10.787645]",3.0,0.18815331010452965,False
XE 5630M,103.6487308,1.3305575,2020-10-22 04:17:04,1603340224,6,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.6487578,1.33056917,2020-10-22 04:17:09,1603340229,7,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.6487711,1.33057767,2020-10-22 04:17:15,1603340235,8,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.6487668,1.33058267,2020-10-22 04:17:20,1603340240,9,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.6487646,1.33058317,2020-10-22 04:17:25,1603340245,10,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.648765,1.330584,2020-10-22 04:17:30,1603340250,11,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.64877,1.33057483,2020-10-22 04:17:35,1603340255,12,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.648773,1.330553,2020-10-22 04:17:40,1603340260,13,,,0.0,,,,103.648469,1.33074,,,,,,,,,,True
XE 5630M,103.6487688,1.33055083,2020-10-22 04:17:45,1603340265,14,0.0,3.0,0.0,,38.733086,OCIBgDkiAYAVAAAAKgAAALUAAAAAAAAASLcMQaQPjEH11JVCAAAAABUAAAAqAAAAtQAAAAAAAACDCwAA_owtBmFOFAABji0Gd00UAAUA7w28byAW,103.64851,1.330785,0.982311,6.8,1.6,"[4491946736, 5270389039]",[4.2],[1.6],[6.770287],2.0,4.25,False
XE 5630M,103.6487696,1.33054267,2020-10-22 04:17:51,1603340271,15,,,0.0,,,,103.64851,1.330785,,,,,,,,,,True
XE 5630M,103.648779,1.3304790000000002,2020-10-22 04:17:56,1603340276,16,,,0.0,,,,103.64851,1.330785,,,,,,,,,,True
XE 5630M,103.6486036,1.33034983,2020-10-22 04:18:01,1603340281,17,0.0,4.0,0.0,,41.613635,OCIBgDkiAQA_AAAAAAAAALUAAAAAAAAALGvSQQAAAAD11JVCAAAAAD8AAAAAAAAAtQAAAAAAAACDCwAAlIwtBuxNFABcjS0GrkwUAAUA7w28byAW,103.648404,1.330668,0.982311,17.6,4.2,"[5270389039, 4491946736]",[4.2],[4.2],[17.557888],2.0,4.190476190476192,False
XE 5630M,103.6484206,1.33022383,2020-10-22 04:18:06,1603340286,18,0.0,5.0,0.0,,49.128564,OCIBgDkiAQA_AAAAAAAAALUAAAAAAAAALGvSQQAAAAD11JVCAAAAAD8AAAAAAAAAtQAAAAAAAACDCwAAlIwtBuxNFACljC0GMEwUAAUA7w28byAW,103.648404,1.330668,0.982311,0.0,0.0,"[5270389039, 4491946736]",[0],[0],[0],2.0,,False
XE 5630M,103.6483148,1.33031333,2020-10-22 04:18:11,1603340291,19,0.0,6.0,0.0,,40.482021,OCIBgDkiAQA_AAAAAAAAALUAAAAAAAAALGvSQQAAAAD11JVCAAAAAD8AAAAAAAAAtQAAAAAAAACDCwAAlIwtBuxNFAA7jC0GiUwUAAUA7w28byAW,103.648404,1.330668,0.982311,0.0,0.0,"[5270389039, 4491946736]",[0],[0],[0],2.0,,False
