truck_id,lat_match,lon_match,lon,lat,datetime,velocity,is_speed_large,vehicle_id
XE 5565T,1.334048,103.643252,103.6432725,1.33406867,2020-10-01 05:20:47+00:00,3.7002964136628695,True,XE-5565T
XE 5565T,1.334188,103.643109,103.6430475,1.33427317,2020-10-01 05:21:04+00:00,4.881019738955487,True,XE-5565T
XE 5565T,1.33434,103.64295,103.6429648,1.3343555,2020-10-01 05:21:09+00:00,5.130609319501157,True,XE-5565T
XE 5565T,1.334502,103.642785,103.6428038,1.33452133,2020-10-01 05:21:14+00:00,7.087420293002795,True,XE-5565T
XE 5565T,1.334802,103.642673,103.642714,1.33477133,2020-10-01 05:21:19+00:00,6.801627241514893,True,XE-5565T
XE 5565T,1.335072,103.642923,103.6429283,1.3350675,2020-10-01 05:21:25+00:00,8.88408759143057,True,XE-5565T
XE 5565T,1.335366,103.643195,103.6432028,1.3353585,2020-10-01 05:21:30+00:00,10.372691243565084,True,XE-5565T
XE 5565T,1.335778,103.643576,103.6435876,1.33576667,2020-10-01 05:21:36+00:00,11.02672535855473,True,XE-5565T
XE 5565T,1.336216,103.643981,103.6439986,1.33619983,2020-10-01 05:21:42+00:00,11.78514565459361,True,XE-5565T
XE 5565T,1.336603,103.644345,103.6443593,1.33658867,2020-10-01 05:21:47+00:00,11.880023248666387,True,XE-5565T
XE 5565T,1.336994,103.644711,103.6447221,1.33698383,2020-10-01 05:21:52+00:00,11.298653664382048,True,XE-5565T
XE 5565T,1.337365,103.64506,103.6450688,1.33735617,2020-10-01 05:21:57+00:00,10.277604228901755,True,XE-5565T
XE 5565T,1.337701,103.645379,103.6453813,1.33769883,2020-10-01 05:22:02+00:00,9.989978896243628,True,XE-5565T
XE 5565T,1.338093,103.645751,103.6457483,1.33809633,2020-10-01 05:22:08+00:00,9.147810775412907,True,XE-5565T
XE 5565T,1.338392,103.646035,103.646038,1.3383885,2020-10-01 05:22:13+00:00,9.477461377780187,True,XE-5565T
XE 5565T,1.338702,103.646329,103.646335,1.3386955,2020-10-01 05:22:18+00:00,8.287360406906473,True,XE-5565T
XE 5565T,1.338976,103.646583,103.6465965,1.338964,2020-10-01 05:22:23+00:00,5.65653790578647,True,XE-5565T
XE 5565T,1.339091,103.64681,103.6468103,1.3391035,2020-10-01 05:22:28+00:00,5.2860865085404996,True,XE-5565T
XE 5565T,1.338896,103.647019,103.64704609999998,1.33892483,2020-10-01 05:22:34+00:00,8.949871467680866,True,XE-5565T
XE 5565T,1.338566,103.647373,103.6473878,1.33858167,2020-10-01 05:22:40+00:00,10.065014859143755,True,XE-5565T
XE 5565T,1.338257,103.647705,103.6477203,1.33827317,2020-10-01 05:22:45+00:00,9.98596899444706,True,XE-5565T
XE 5565T,1.33795,103.648034,103.648053,1.3379695,2020-10-01 05:22:50+00:00,11.556441490995336,True,XE-5565T
XE 5565T,1.337595,103.648415,103.6484325,1.3376135,2020-10-01 05:22:55+00:00,12.671586332060594,True,XE-5565T
XE 5565T,1.337206,103.648833,103.6488648,1.33724033,2020-10-01 05:23:00+00:00,11.997960386468927,True,XE-5565T
XE 5565T,1.336763,103.649307,103.6493301,1.336788,2020-10-01 05:23:06+00:00,12.931097462684107,True,XE-5565T
XE 5565T,1.336273,103.649806,103.6498418,1.33631017,2020-10-01 05:23:12+00:00,13.336025691150601,True,XE-5565T
XE 5565T,1.335851,103.650234,103.650276,1.33589383,2020-10-01 05:23:17+00:00,13.649785659410792,True,XE-5565T
XE 5565T,1.335419,103.650672,103.6507043,1.33545067,2020-10-01 05:23:22+00:00,14.654255297545808,True,XE-5565T
XE 5565T,1.334956,103.651143,103.6511578,1.334971,2020-10-01 05:23:27+00:00,14.528314924092609,True,XE-5565T
XE 5565T,1.334496,103.651609,103.6516201,1.3345065,2020-10-01 05:23:32+00:00,13.575608605551405,True,XE-5565T
XE 5565T,1.334073,103.652051,103.6520601,1.33408317,2020-10-01 05:23:37+00:00,13.338314671604186,True,XE-5565T
XE 5565T,1.333655,103.652483,103.6524971,1.333669,2020-10-01 05:23:42+00:00,14.07215760826541,True,XE-5565T
XE 5565T,1.333204,103.652929,103.6529486,1.33322433,2020-10-01 05:23:47+00:00,14.370369441303243,True,XE-5565T
XE 5565T,1.332741,103.653382,103.653395,1.33275283,2020-10-01 05:23:52+00:00,15.160891405206774,True,XE-5565T
XE 5565T,1.332241,103.653848,103.6538778,1.33226917,2020-10-01 05:23:57+00:00,15.649047499347985,True,XE-5565T
XE 5565T,1.331642,103.654446,103.6544983,1.3316975,2020-10-01 05:24:03+00:00,15.984358094249604,True,XE-5565T
XE 5565T,1.331151,103.654973,103.6550246,1.33120733,2020-10-01 05:24:08+00:00,15.827574733709337,True,XE-5565T
XE 5565T,1.330665,103.655495,103.6555401,1.3307129999999998,2020-10-01 05:24:13+00:00,15.8439223066547,True,XE-5565T
XE 5565T,1.330179,103.656018,103.6560583,1.33022167,2020-10-01 05:24:18+00:00,15.890290717161372,True,XE-5565T
XE 5565T,1.329691,103.656542,103.6565745,1.32972567,2020-10-01 05:24:23+00:00,15.953005838830833,True,XE-5565T
XE 5565T,1.329201,103.657068,103.6570948,1.32923033,2020-10-01 05:24:28+00:00,15.73350968960823,True,XE-5565T
XE 5565T,1.328718,103.657587,103.6576096,1.32874317,2020-10-01 05:24:33+00:00,16.000706364765257,True,XE-5565T
XE 5565T,1.328227,103.658115,103.6581383,1.328251,2020-10-01 05:24:38+00:00,16.14841344589394,True,XE-5565T
XE 5565T,1.327736,103.658652,103.6586791,1.32776633,2020-10-01 05:24:43+00:00,15.76089955369909,True,XE-5565T
XE 5565T,1.32726,103.659179,103.6592101,1.32729533,2020-10-01 05:24:48+00:00,15.696400524620291,True,XE-5565T
XE 5565T,1.326826,103.659737,103.6597438,1.32683517,2020-10-01 05:24:53+00:00,15.554796596382573,True,XE-5565T
XE 5565T,1.326382,103.660279,103.6602671,1.32637,2020-10-01 05:24:58+00:00,14.283797357864279,True,XE-5565T
XE 5565T,1.325939,103.660746,103.660744,1.3259365,2020-10-01 05:25:03+00:00,14.058140408958774,True,XE-5565T
XE 5565T,1.325495,103.661198,103.6612066,1.32550533,2020-10-01 05:25:08+00:00,13.462008375530164,True,XE-5565T
XE 5565T,1.32507,103.661631,103.6616525,1.325092,2020-10-01 05:25:13+00:00,13.676096982257425,True,XE-5565T
XE 5565T,1.324551,103.662158,103.6621818,1.32457567,2020-10-01 05:25:19+00:00,12.97400838995475,True,XE-5565T
XE 5565T,1.324135,103.662569,103.6625833,1.32414833,2020-10-01 05:25:24+00:00,11.313984828008499,True,XE-5565T
XE 5565T,1.323764,103.662919,103.6629395,1.3237825,2020-10-01 05:25:29+00:00,8.086570300536867,True,XE-5565T
XE 5565T,1.323531,103.663199,103.663191,1.32350833,2020-10-01 05:25:34+00:00,4.967952339342299,True,XE-5565T
XE 5565T,1.32348,103.663462,103.663464,1.32350117,2020-10-01 05:25:40+00:00,7.792578288230354,True,XE-5565T
XE 5565T,1.323653,103.663767,103.6637073,1.32371983,2020-10-01 05:25:45+00:00,10.309508012520816,True,XE-5565T
XE 5565T,1.32409,103.664114,103.6640178,1.32415033,2020-10-01 05:25:51+00:00,11.697902087145255,True,XE-5565T
XE 5565T,1.324537,103.664395,103.6643298,1.32457833,2020-10-01 05:25:56+00:00,11.889357903728964,True,XE-5565T
XE 5565T,1.325082,103.664738,103.6647046,1.325103,2020-10-01 05:26:02+00:00,12.998301723093684,True,XE-5565T
XE 5565T,1.3255709999999998,103.665062,103.6650481,1.32558133,2020-10-01 05:26:07+00:00,13.16238941113151,True,XE-5565T
XE 5565T,1.326047,103.665417,103.6654058,1.32605633,2020-10-01 05:26:12+00:00,13.303829522922276,True,XE-5565T
XE 5565T,1.326508,103.665801,103.6658086,1.326501,2020-10-01 05:26:17+00:00,13.403743572657902,True,XE-5565T
XE 5565T,1.327012,103.666322,103.6663128,1.32702817,2020-10-01 05:26:23+00:00,13.372926100074773,True,XE-5565T
XE 5565T,1.327373,103.666804,103.6667575,1.32742883,2020-10-01 05:26:28+00:00,13.280333747144027,True,XE-5565T
XE 5565T,1.327753,103.667266,103.6672318,1.32779383,2020-10-01 05:26:33+00:00,13.402200186830953,True,XE-5565T
XE 5565T,1.328067,103.667781,103.6677496,1.328122,2020-10-01 05:26:38+00:00,12.701022847302168,True,XE-5565T
XE 5565T,1.330545,103.673055,103.6730425,1.3305905,2020-10-01 05:27:29+00:00,10.543236918681517,True,XE-5565T
XE 5565T,1.330681,103.673509,103.67348309999998,1.330735,2020-10-01 05:27:34+00:00,9.808883240842475,True,XE-5565T
XE 5565T,1.330917,103.673983,103.6739483,1.33098067,2020-10-01 05:27:40+00:00,7.278519391618536,True,XE-5565T
XE 5565T,1.331071,103.674272,103.6742393,1.33113333,2020-10-01 05:27:45+00:00,3.4598498404230074,True,XE-5565T
XE 5565T,1.331146,103.674443,103.6745228,1.33121317,2020-10-01 05:27:56+00:00,4.657421969751201,True,XE-5565T
XE 5565T,1.331153,103.674694,103.674694,1.3311535,2020-10-01 05:28:02+00:00,5.308855098868248,True,XE-5565T
XE 5565T,1.331043,103.674906,103.6749293,1.331078,2020-10-01 05:28:07+00:00,10.40742210081915,True,XE-5565T
XE 5565T,1.330796,103.675304,103.6753385,1.33085367,2020-10-01 05:28:12+00:00,13.56487250148724,True,XE-5565T
XE 5565T,1.330554,103.675864,103.6758916,1.33066517,2020-10-01 05:28:17+00:00,12.952729346789933,True,XE-5565T
XE 5565T,1.330486,103.676442,103.676448,1.33061567,2020-10-01 05:28:22+00:00,12.097753266721568,True,XE-5565T
XE 5565T,1.330462,103.676985,103.6769893,1.33055733,2020-10-01 05:28:27+00:00,12.620503058785523,True,XE-5565T
XE 5565T,1.330414,103.67755,103.677558,1.33049083,2020-10-01 05:28:32+00:00,11.940834083094579,True,XE-5565T
XE 5565T,1.330344,103.67819,103.6781963,1.3304025,2020-10-01 05:28:38+00:00,7.748970361899143,True,XE-5565T
XE 5565T,1.330276,103.678883,103.678886,1.33032867,2020-10-01 05:28:48+00:00,5.888131649752579,True,XE-5565T
XE 5565T,1.330259,103.679147,103.67915,1.33031267,2020-10-01 05:28:53+00:00,7.129213640601071,True,XE-5565T
XE 5565T,1.33023,103.679466,103.6794705,1.33026633,2020-10-01 05:28:58+00:00,9.89949080365509,True,XE-5565T
XE 5565T,1.330187,103.679998,103.6799998,1.330218,2020-10-01 05:29:04+00:00,12.004265764394749,True,XE-5565T
XE 5565T,1.330149,103.680536,103.680538,1.33017233,2020-10-01 05:29:09+00:00,13.301418818917307,True,XE-5565T
XE 5565T,1.330105,103.681132,103.6811343,1.3301265,2020-10-01 05:29:14+00:00,13.34422162559171,True,XE-5565T
XE 5565T,1.330062,103.68173,103.6817313,1.330078,2020-10-01 05:29:19+00:00,13.342663734396009,True,XE-5565T
XE 5565T,1.33002,103.682328,103.6823285,1.33003533,2020-10-01 05:29:24+00:00,13.628388349782117,True,XE-5565T
XE 5565T,1.32998,103.682939,103.6829401,1.329994,2020-10-01 05:29:29+00:00,13.736668671072355,True,XE-5565T
XE 5565T,1.329942,103.683555,103.6835555,1.329957,2020-10-01 05:29:34+00:00,13.800695871037306,True,XE-5565T
XE 5565T,1.329906,103.684174,103.6841746,1.32992717,2020-10-01 05:29:39+00:00,14.0451332171255,True,XE-5565T
XE 5565T,1.32987,103.684804,103.684804,1.32987283,2020-10-01 05:29:44+00:00,13.359879650083903,True,XE-5565T
XE 5565T,1.329818,103.685402,103.6854033,1.32982483,2020-10-01 05:29:49+00:00,13.636459078090732,True,XE-5565T
XE 5565T,1.329761,103.686135,103.6861361,1.32977983,2020-10-01 05:29:55+00:00,13.58144159065115,True,XE-5565T
XE 5565T,1.329746,103.686745,103.6867448,1.32975017,2020-10-01 05:30:00+00:00,12.869648660835669,True,XE-5565T
XE 5565T,1.32986,103.687312,103.6873058,1.329886,2020-10-01 05:30:05+00:00,13.833843417109161,True,XE-5565T
XE 5565T,1.33019,103.68784,103.6878206,1.33021117,2020-10-01 05:30:10+00:00,13.737816072662918,True,XE-5565T
XE 5565T,1.330657,103.688247,103.688236,1.33066567,2020-10-01 05:30:15+00:00,13.536345855938302,True,XE-5565T
XE 5565T,1.331142,103.688618,103.6886328,1.3311295,2020-10-01 05:30:20+00:00,13.726900632086892,True,XE-5565T
XE 5565T,1.331634,103.688994,103.6890128,1.33162,2020-10-01 05:30:25+00:00,12.968630887287526,True,XE-5565T
XE 5565T,1.332099,103.689349,103.689343,1.33210417,2020-10-01 05:30:30+00:00,12.546303676596185,True,XE-5565T
XE 5565T,1.332556,103.689683,103.6896798,1.33255767,2020-10-01 05:30:35+00:00,12.68349881378971,True,XE-5565T
XE 5565T,1.333475,103.690365,103.6903883,1.33345683,2020-10-01 05:30:45+00:00,13.579568998446604,True,XE-5565T
XE 5565T,1.333964,103.690734,103.690764,1.333941,2020-10-01 05:30:50+00:00,13.513958170274302,True,XE-5565T
XE 5565T,1.334443,103.691111,103.691141,1.33441383,2020-10-01 05:30:55+00:00,12.606454430724845,True,XE-5565T
XE 5565T,1.334861,103.691649,103.6916628,1.3348365,2020-10-01 05:31:01+00:00,12.419880293405866,True,XE-5565T
XE 5565T,1.33501,103.692187,103.692187,1.33501283,2020-10-01 05:31:06+00:00,12.01932035136956,True,XE-5565T
XE 5565T,1.335011,103.692727,103.6927286,1.33503217,2020-10-01 05:31:11+00:00,12.502383353052265,True,XE-5565T
XE 5565T,1.334967,103.693287,103.6932886,1.33498733,2020-10-01 05:31:16+00:00,10.790645980252677,True,XE-5565T
XE 5565T,1.334925,103.69377,103.6937713,1.33494583,2020-10-01 05:31:21+00:00,7.621065244488289,True,XE-5565T
XE 5565T,1.334898,103.69418,103.6941811,1.33495433,2020-10-01 05:31:27+00:00,7.608576641768026,True,XE-5565T
XE 5565T,1.334885,103.69459,103.6945896,1.33493067,2020-10-01 05:31:33+00:00,8.1465341271667,True,XE-5565T
XE 5565T,1.334883,103.694956,103.6949561,1.3349205,2020-10-01 05:31:38+00:00,7.70138171932827,True,XE-5565T
XE 5565T,1.334881,103.695302,103.6953018,1.33493117,2020-10-01 05:31:43+00:00,4.740997344271755,True,XE-5565T
XE 5565T,1.3348799999999998,103.695515,103.6956443,1.33490583,2020-10-01 05:31:59+00:00,3.4500548617602567,True,XE-5565T
XE 5565T,1.334879,103.69567,103.6957326,1.3348845,2020-10-01 05:32:14+00:00,4.5853532948107665,True,XE-5565T
XE 5565T,1.334877,103.695876,103.6958763,1.33488367,2020-10-01 05:32:19+00:00,5.386426517303053,True,XE-5565T
XE 5565T,1.334877,103.696118,103.6961176,1.33488683,2020-10-01 05:32:24+00:00,6.499362108591024,True,XE-5565T
XE 5565T,1.334878,103.69641,103.6964103,1.33490267,2020-10-01 05:32:29+00:00,7.545967042258761,True,XE-5565T
XE 5565T,1.334882,103.696749,103.6967491,1.3349055,2020-10-01 05:32:34+00:00,9.460046538292623,True,XE-5565T
XE 5565T,1.334886,103.697174,103.6971735,1.3349105,2020-10-01 05:32:39+00:00,5.855237312115467,True,XE-5565T
XE 5565T,1.335017,103.698747,103.6987633,1.33500017,2020-10-01 05:33:09+00:00,4.58261279599504,True,XE-5565T
XE 5565T,1.335197,103.698849,103.698801,1.33519667,2020-10-01 05:33:14+00:00,5.993216374566958,True,XE-5565T
XE 5565T,1.335468,103.69885,103.6988265,1.33546833,2020-10-01 05:33:19+00:00,7.275847210081726,True,XE-5565T
XE 5565T,1.335797,103.69885,103.6988683,1.33579683,2020-10-01 05:33:24+00:00,6.237075961082167,True,XE-5565T
XE 5565T,1.336079,103.698846,103.6988935,1.33621217,2020-10-01 05:33:34+00:00,3.355395885865642,True,XE-5565T
XE 5565T,1.336261,103.698841,103.6989226,1.33631583,2020-10-01 05:34:00+00:00,3.6727826771410057,True,XE-5565T
XE 5565T,1.336427,103.698836,103.6989001,1.336429,2020-10-01 05:34:05+00:00,3.7385015899150837,True,XE-5565T
XE 5565T,1.336596,103.698832,103.6988778,1.3365965,2020-10-01 05:34:10+00:00,4.830195186545122,True,XE-5565T
XE 5565T,1.336858,103.698825,103.6988468,1.3368585,2020-10-01 05:34:16+00:00,3.657185923552069,True,XE-5565T
XE 5565T,1.337023,103.698814,103.698813,1.33702317,2020-10-01 05:34:21+00:00,4.257506063199761,True,XE-5565T
XE 5565T,1.337215,103.6988,103.6988596,1.33734067,2020-10-01 05:34:38+00:00,3.092067970956127,True,XE-5565T
XE 5565T,1.3373540000000002,103.698785,103.6988666,1.33743217,2020-10-01 05:35:03+00:00,2.9995191291023042,True,XE-5565T
XE 5565T,1.337489,103.698772,103.6988466,1.33757617,2020-10-01 05:35:13+00:00,4.991823389744909,True,XE-5565T
XE 5565T,1.337701,103.698849,103.6990138,1.3377325,2020-10-01 05:35:23+00:00,9.215739392338824,True,XE-5565T
XE 5565T,1.337695,103.699263,103.6992635,1.33773483,2020-10-01 05:35:28+00:00,6.478002095044454,True,XE-5565T
XE 5565T,1.33769,103.699554,103.6995553,1.337792,2020-10-01 05:35:33+00:00,8.346988190226066,True,XE-5565T
XE 5565T,1.337687,103.699929,103.69993,1.33777917,2020-10-01 05:35:38+00:00,9.125993168763564,True,XE-5565T
XE 5565T,1.337684,103.700339,103.7003393,1.33775867,2020-10-01 05:35:43+00:00,7.946112279530046,True,XE-5565T
XE 5565T,1.337683,103.700696,103.7006956,1.337704,2020-10-01 05:35:48+00:00,4.473898819055974,True,XE-5565T
XE 5565T,1.337682,103.700897,103.7008968,1.3376955,2020-10-01 05:35:53+00:00,3.0233689588006687,True,XE-5565T
XE 5565T,1.337682,103.70106,103.7011623,1.33777433,2020-10-01 05:36:04+00:00,8.17393401687705,True,XE-5565T
XE 5565T,1.337872,103.701375,103.701183,1.33785167,2020-10-01 05:36:09+00:00,3.468277712312223,True,XE-5565T
XE 5565T,1.338028,103.701359,103.7011456,1.3380055,2020-10-01 05:36:14+00:00,4.291353265088441,True,XE-5565T
XE 5565T,1.338221,103.701339,103.7011346,1.33831567,2020-10-01 05:36:24+00:00,3.210285454907248,True,XE-5565T
XE 5565T,1.338392,103.701306,103.7012881,1.33846133,2020-10-01 05:36:45+00:00,2.1307141871896045,True,XE-5565T
XE 5577J,1.338815,103.647106,103.6471466,1.338859,2020-10-01 05:26:48+00:00,10.833918530601638,True,XE-5577J
XE 5577J,1.338482,103.647463,103.6474848,1.3385049999999998,2020-10-01 05:26:53+00:00,12.153539514861096,True,XE-5577J
XE 5577J,1.338109,103.647864,103.6478821,1.33812767,2020-10-01 05:26:58+00:00,13.267374938699252,True,XE-5577J
XE 5577J,1.337701,103.648301,103.6483205,1.33772233,2020-10-01 05:27:03+00:00,14.44522729357594,True,XE-5577J
XE 5577J,1.337257,103.648777,103.6487921,1.337273,2020-10-01 05:27:08+00:00,15.121376191779188,True,XE-5577J
XE 5577J,1.336793,103.649276,103.6492818,1.33679917,2020-10-01 05:27:13+00:00,15.70556923603093,True,XE-5577J
XE 5577J,1.3362969999999998,103.649781,103.6497965,1.3363125,2020-10-01 05:27:18+00:00,16.003480880420383,True,XE-5577J
XE 5577J,1.33569,103.650398,103.6504208,1.33571333,2020-10-01 05:27:24+00:00,15.987502264377678,True,XE-5577J
XE 5577J,1.335184,103.650911,103.6509275,1.3352005,2020-10-01 05:27:29+00:00,15.924751563476368,True,XE-5577J
XE 5577J,1.33468,103.651422,103.6514361,1.33469367,2020-10-01 05:27:34+00:00,15.911575276915247,True,XE-5577J
XE 5577J,1.3341809999999998,103.651937,103.6519508,1.3341955,2020-10-01 05:27:39+00:00,15.929197345151398,True,XE-5577J
XE 5577J,1.333684,103.652455,103.652473,1.33370067,2020-10-01 05:27:44+00:00,16.001797644749818,True,XE-5577J
XE 5577J,1.333069,103.653064,103.6530886,1.33309433,2020-10-01 05:27:50+00:00,15.956802434261856,True,XE-5577J
XE 5577J,1.332549,103.653561,103.6535885,1.3325745,2020-10-01 05:27:55+00:00,16.023674332537837,True,XE-5577J
XE 5577J,1.332021,103.654054,103.6541125,1.3320755,2020-10-01 05:28:00+00:00,15.98251837558395,True,XE-5577J
XE 5577J,1.331424,103.654679,103.6547321,1.33148067,2020-10-01 05:28:06+00:00,16.01705492574319,True,XE-5577J
XE 5577J,1.330933,103.655208,103.655257,1.33098633,2020-10-01 05:28:11+00:00,15.953002773411447,True,XE-5577J
XE 5577J,1.330443,103.655734,103.6557771,1.33048867,2020-10-01 05:28:16+00:00,16.002543937479423,True,XE-5577J
XE 5577J,1.3298530000000002,103.656367,103.6564073,1.329896,2020-10-01 05:28:22+00:00,16.029783226811922,True,XE-5577J
XE 5577J,1.329263,103.657002,103.6570318,1.32929583,2020-10-01 05:28:28+00:00,15.591744784434159,True,XE-5577J
XE 5577J,1.328784,103.657516,103.6575436,1.32881383,2020-10-01 05:28:33+00:00,14.085307716780287,True,XE-5577J
XE 5577J,1.328352,103.657981,103.6580121,1.32838533,2020-10-01 05:28:38+00:00,13.646341057711343,True,XE-5577J
XE 5577J,1.327934,103.658432,103.6584643,1.32796933,2020-10-01 05:28:43+00:00,13.906675575189364,True,XE-5577J
XE 5577J,1.327514,103.658897,103.6589278,1.32754783,2020-10-01 05:28:48+00:00,13.49932099974681,True,XE-5577J
XE 5577J,1.327107,103.659349,103.6593835,1.327145,2020-10-01 05:28:53+00:00,13.92443111558978,True,XE-5577J
XE 5577J,1.326734,103.659853,103.6598503,1.32673017,2020-10-01 05:28:58+00:00,13.44135030553474,True,XE-5577J
XE 5577J,1.326345,103.660317,103.660304,1.32633083,2020-10-01 05:29:03+00:00,13.01297939058009,True,XE-5577J
XE 5577J,1.325942,103.660743,103.66073459999998,1.325933,2020-10-01 05:29:08+00:00,12.347936016850252,True,XE-5577J
XE 5577J,1.325552,103.66114,103.661142,1.3255535,2020-10-01 05:29:13+00:00,12.206514945897606,True,XE-5577J
XE 5577J,1.325166,103.661532,103.6615391,1.32517267,2020-10-01 05:29:18+00:00,12.128309196957769,True,XE-5577J
XE 5577J,1.324783,103.661922,103.6619413,1.3248025,2020-10-01 05:29:23+00:00,11.170695401023575,True,XE-5577J
XE 5577J,1.324429,103.66228,103.6623091,1.32445767,2020-10-01 05:29:28+00:00,9.914886108144497,True,XE-5577J
XE 5577J,1.32411,103.662593,103.6626131,1.32413017,2020-10-01 05:29:33+00:00,7.860652734095569,True,XE-5577J
XE 5577J,1.323854,103.662838,103.6628558,1.32387017,2020-10-01 05:29:38+00:00,7.034634470428031,True,XE-5577J
XE 5577J,1.323619,103.663051,103.6630678,1.32363483,2020-10-01 05:29:43+00:00,6.2338247004863465,True,XE-5577J
XE 5577J,1.323496,103.663303,103.6633006,1.32349117,2020-10-01 05:29:48+00:00,6.329997575908692,True,XE-5577J
XE 5577J,1.323511,103.663587,103.6635853,1.32351933,2020-10-01 05:29:53+00:00,9.174701618846296,True,XE-5577J
XE 5577J,1.32377,103.663909,103.6638718,1.32381683,2020-10-01 05:29:58+00:00,13.148429311421522,True,XE-5577J
XE 5577J,1.324371,103.664291,103.6642551,1.3243925,2020-10-01 05:30:04+00:00,15.173229178565245,True,XE-5577J
XE 5577J,1.325067,103.664728,103.664714,1.32507583,2020-10-01 05:30:10+00:00,15.297446708270101,True,XE-5577J
XE 5577J,1.32564,103.665113,103.665093,1.32565517,2020-10-01 05:30:15+00:00,16.00175373298988,True,XE-5577J
XE 5577J,1.326213,103.665552,103.665561,1.32620567,2020-10-01 05:30:20+00:00,16.253773713560484,True,XE-5577J
XE 5577J,1.326766,103.666033,103.6660558,1.3267415,2020-10-01 05:30:25+00:00,16.011359724949717,True,XE-5577J
XE 5577J,1.327197,103.666611,103.6665765,1.3272325,2020-10-01 05:30:30+00:00,16.090603300132905,True,XE-5577J
XE 5577J,1.327668,103.667162,103.6671583,1.3276725,2020-10-01 05:30:35+00:00,16.163513069226052,True,XE-5577J
XE 5577J,1.328063,103.667773,103.6677713,1.32806683,2020-10-01 05:30:40+00:00,16.16335101866055,True,XE-5577J
XE 5577J,1.328483,103.668538,103.6685341,1.32849033,2020-10-01 05:30:46+00:00,15.97776355709879,True,XE-5577J
XE 5577J,1.328893,103.669297,103.6692946,1.3288965,2020-10-01 05:30:52+00:00,15.423217147057498,True,XE-5577J
XE 5577J,1.32929,103.670029,103.670023,1.3293015,2020-10-01 05:30:58+00:00,16.111855153907555,True,XE-5577J
XE 5577J,1.329706,103.670793,103.6707886,1.32971267,2020-10-01 05:31:04+00:00,15.7921728604735,True,XE-5577J
XE 5577J,1.33001,103.671435,103.6714361,1.33000517,2020-10-01 05:31:09+00:00,15.753198362842278,True,XE-5577J
XE 5577J,1.3302040000000002,103.672116,103.672112,1.330222,2020-10-01 05:31:14+00:00,15.567357983073272,True,XE-5577J
XE 5577J,1.330348,103.672943,103.6729398,1.33037117,2020-10-01 05:31:20+00:00,16.035986993656195,True,XE-5577J
XE 5577J,1.330532,103.673788,103.6737825,1.33054617,2020-10-01 05:31:26+00:00,16.01108893137422,True,XE-5577J
XE 5577J,1.33084,103.674439,103.6744326,1.33085017,2020-10-01 05:31:31+00:00,16.19367743840696,True,XE-5577J
XE 5577J,1.331317,103.674991,103.6749895,1.33131767,2020-10-01 05:31:36+00:00,16.250771405242194,True,XE-5577J
XE 5577J,1.331935,103.675386,103.6753991,1.3319275,2020-10-01 05:31:41+00:00,16.480582823248078,True,XE-5577J
XE 5577J,1.332635,103.67564,103.6756636,1.33262833,2020-10-01 05:31:46+00:00,16.84028340501205,True,XE-5577J
XE 5577J,1.333512,103.675895,103.6759138,1.33350633,2020-10-01 05:31:52+00:00,16.614539026782822,True,XE-5577J
XE 5577J,1.334378,103.676144,103.6761448,1.33437833,2020-10-01 05:31:58+00:00,15.917840260767292,True,XE-5577J
XE 5577J,1.335209,103.676378,103.6763906,1.33520483,2020-10-01 05:32:04+00:00,15.788680758693591,True,XE-5577J
XE 5577J,1.335896,103.676571,103.6765735,1.33589517,2020-10-01 05:32:09+00:00,15.396628455000396,True,XE-5577J
XE 5577J,1.336566,103.676759,103.6767658,1.336564,2020-10-01 05:32:14+00:00,15.749403074425896,True,XE-5577J
XE 5577J,1.33725,103.676956,103.6769501,1.337253,2020-10-01 05:32:19+00:00,15.580197311074553,True,XE-5577J
XE 5577J,1.337887,103.677255,103.6772253,1.33790083,2020-10-01 05:32:24+00:00,15.984932642751213,True,XE-5577J
XE 5577J,1.338631,103.677698,103.6777023,1.3386275,2020-10-01 05:32:30+00:00,15.545322982232017,True,XE-5577J
XE 5577J,1.339108,103.678211,103.6782176,1.33910033,2020-10-01 05:32:35+00:00,15.915300906101688,True,XE-5577J
XE 5577J,1.33938,103.678873,103.6788651,1.33941967,2020-10-01 05:32:40+00:00,16.442720956261,True,XE-5577J
XE 5577J,1.339494,103.679603,103.6796008,1.3395525,2020-10-01 05:32:45+00:00,16.595428591509894,True,XE-5577J
XE 5577J,1.339524,103.680348,103.6803465,1.3395575000000002,2020-10-01 05:32:50+00:00,17.164970778807657,True,XE-5577J
XE 5577J,1.339567,103.681118,103.6811163,1.33957833,2020-10-01 05:32:55+00:00,16.736424965821648,True,XE-5577J
XE 5577J,1.339712,103.681856,103.681854,1.3397235,2020-10-01 05:33:00+00:00,16.19251409650508,True,XE-5577J
XE 5577J,1.340002,103.682524,103.6825166,1.340015,2020-10-01 05:33:05+00:00,16.056191211436857,True,XE-5577J
XE 5577J,1.340424,103.683111,103.6831155,1.34041667,2020-10-01 05:33:10+00:00,16.09508791558346,True,XE-5577J
XE 5577J,1.3408639999999998,103.683687,103.6836846,1.34086683,2020-10-01 05:33:15+00:00,16.20265951707687,True,XE-5577J
XE 5577J,1.341312,103.684263,103.6842556,1.34132133,2020-10-01 05:33:20+00:00,16.12277709976444,True,XE-5577J
