truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier,is_moving,x_match,y_match,cluster_id
XE-5629T,103.6482031,1.33058333,2020-10-02 05:09:00,1601615340,0,0.0,0.0,0.0,,2.275584,dS8CgHgvAgBxAAAAfQAAAAAAAABSAAAAtK08Qq7eTkIAAAAACEsHQnEAAAB9AAAAAAAAAFIAAACDCwAAvYstBohNFADLiy0Gl00UAAAAXwi8byAW,103.648189,1.330568,,,,,,,,,,False,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.6482225,1.33054733,2020-10-02 05:09:05,1601615345,1,,,0.0,,,,103.648189,1.330568,,,,,,,,,,True,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.6482173,1.33054167,2020-10-02 05:09:10,1601615350,2,,,0.0,,,,103.648189,1.330568,,,,,,,,,,True,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.648205,1.330545,2020-10-02 05:09:15,1601615355,3,,,0.0,,,,103.648189,1.330568,,,,,,,,,,True,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.6481975,1.33054633,2020-10-02 05:09:20,1601615360,4,,,0.0,,,,103.648189,1.330568,,,,,,,,,,True,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.6481918,1.33054617,2020-10-02 05:09:25,1601615365,5,,,0.0,,,,103.648189,1.330568,,,,,,,,,,True,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.6481965,1.33053633,2020-10-02 05:09:31,1601615371,6,,,0.0,,,,103.648189,1.330568,,,,,,,,,,True,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.6481998,1.33050283,2020-10-02 05:09:37,1601615377,7,,,0.0,,,,103.648189,1.330568,,,,,,,,,,True,False,7396.953105203818,34753.73890867101,0.0
XE-5629T,103.6481983,1.33048083,2020-10-02 05:09:42,1601615382,8,0.0,1.0,0.0,,6.276091,dS8CgHgvAgCDAAAAawAAAAAAAABSAAAAkC5aQr9dMUIAAAAACEsHQoMAAABrAAAAAAAAAFIAAACDCwAA7YstBlpNFADGiy0GMU0UAAAAXwi8byAW,103.648237,1.330522,0.984779,7.4,1.8,"[5270389040, 5270389041]",[4.1],[1.8],[7.393628],2.0,4.111111111111112,False,False,7402.294656122449,34748.65203697104,0.0
XE-5629T,103.6481921,1.33046867,2020-10-02 05:09:47,1601615387,9,,,0.0,,,,103.648237,1.330522,,,,,,,,,,True,False,7402.294656122449,34748.65203697104,0.0
XE-5629T,103.6482023,1.33044683,2020-10-02 05:09:53,1601615393,10,,,0.0,,,,103.648237,1.330522,,,,,,,,,,True,False,7402.294656122449,34748.65203697104,0.0
XE-5629T,103.6482158,1.330439,2020-10-02 05:09:58,1601615398,11,,,0.0,,,,103.648237,1.330522,,,,,,,,,,True,False,7402.294656122449,34748.65203697104,0.0
XE-5629T,103.6482296,1.33045433,2020-10-02 05:10:03,1601615403,12,,,0.0,,,,103.648237,1.330522,,,,,,,,,,True,False,7402.294656122449,34748.65203697104,0.0
XE-5629T,103.648229,1.33047717,2020-10-02 05:10:08,1601615408,13,,,0.0,,,,103.648237,1.330522,,,,,,,,,,True,False,7402.294656122449,34748.65203697104,0.0
XE-5629T,103.6482365,1.33049883,2020-10-02 05:10:13,1601615413,14,,,0.0,,,,103.648237,1.330522,,,,,,,,,,True,False,7402.294656122449,34748.65203697104,0.0
XE-5629T,103.6482525,1.33051367,2020-10-02 05:10:19,1601615419,15,0.0,2.0,0.0,,0.6275149999999999,dS8CgHgvAgCHAAAAZwAAAAAAAABSAAAAmLVhQrvWKUIAAAAACEsHQocAAABnAAAAAAAAAFIAAACDCwAA-YstBk5NFAD9iy0GUk0UAAAAXwi8byAW,103.648249,1.33051,0.984779,1.9,0.4,"[5270389040, 5270389041]",[4.7],[0.4],[1.887318],2.0,4.749999999999999,False,False,7403.630039738655,34747.32503133956,0.0
XE-5629T,103.6482573,1.33052233,2020-10-02 05:10:24,1601615424,16,,,0.0,,,,103.648249,1.33051,,,,,,,,,,True,False,7403.630039738655,34747.32503133956,0.0
XE-5629T,103.648277,1.330512,2020-10-02 05:10:30,1601615430,17,,,0.0,,,,103.648249,1.33051,,,,,,,,,,True,False,7403.630039738655,34747.32503133956,0.0
XE-5629T,103.6482958,1.33048583,2020-10-02 05:10:35,1601615435,18,,,0.0,,,,103.648249,1.33051,,,,,,,,,,True,False,7403.630039738655,34747.32503133956,0.0
XE-5629T,103.6483375,1.33044317,2020-10-02 05:10:41,1601615441,19,,,0.0,,,,103.648249,1.33051,,,,,,,,,,True,False,7403.630039738655,34747.32503133956,0.0
XE-5629T,103.648372,1.3304115,2020-10-02 05:10:47,1601615447,20,0.0,3.0,0.0,,1.491901,dS8CgHgvAgCxAAAAPQAAAAAAAABSAAAAXLOTQjlLyEEAAAAACEsHQrEAAAA9AAAAAAAAAFIAAACDCwAAa4wtBuJMFAB0jC0G7EwUAAAAXwi8byAW,103.648363,1.330402,0.984779,17.5,4.2,"[5270389040, 5270389041]",[4.2],[4.2],[17.463944],2.0,4.166666666666666,False,False,7416.31623444079,34735.381930984215,0.0
XE-5629T,103.6484401,1.33032617,2020-10-02 05:10:53,1601615453,21,,,0.0,,,,103.648363,1.330402,,,,,,,,,,True,False,7416.31623444079,34735.381930984215,0.0
