truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier,is_moving,x_match,y_match,cluster_id
XE-5638S,103.6478768,1.33053433,2020-10-12 04:49:14,1602478154,0,18.0,0.0,0.0,,0.156879,eS8CAH4vAoC2AAAAPQAAAAAAAAAAAAAARQSYQsSMx0EAAAAAAAAAALYAAAA9AAAAAAAAAAAAAACDCwAAhIotBmVNFACFii0GZk0UAAAArxO8byAW,103.647876,1.330533,,,,,,,,,,False,False,7362.118962591314,34749.87138364733,0.0
XE-5638S,103.6480128,1.33053733,2020-10-12 04:49:19,1602478159,1,29.0,1.0,0.0,,10.981517,eS8CAH4vAoCdAAAAVgAAAAAAAAAAAAAAlCaDQtGBDUIAAAAAAAAAAJ0AAABWAAAAAAAAAAAAAACDCwAAx4otBiNNFAANiy0GaU0UAAAArxO8byAW,103.647943,1.330467,0.0,10.5,2.5,"[5270389054, 5270389048]",[4.2],[2.5],[10.459164],2.0,4.2,False,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.6480693,1.330549,2020-10-12 04:49:25,1602478165,2,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.6480843,1.33056267,2020-10-12 04:49:30,1602478170,3,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.648092,1.33057333,2020-10-12 04:49:35,1602478175,4,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.6481016,1.33058317,2020-10-12 04:49:41,1602478181,5,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.6481063,1.330595,2020-10-12 04:49:47,1602478187,6,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.6481106,1.3305985,2020-10-12 04:49:53,1602478193,7,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.6481138,1.330599,2020-10-12 04:49:58,1602478198,8,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
XE-5638S,103.6481193,1.33060483,2020-10-12 04:50:04,1602478204,9,,,0.0,,,,103.647943,1.330467,,,,,,,,,,True,False,7369.574861938199,34742.572843188136,0.0
