truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier,is_moving,x_match,y_match,cluster_id
XE-5629T,103.6481586,1.33061933,2020-10-16 04:57:22,1602824242,0,12.0,0.0,0.0,,1.882546,dS8CAHgvAoBiAAAAjAAAAAAAAABSAAAA4T0jQmxOaEIAAAAACEsHQmIAAACMAAAAAAAAAFIAAACDCwAAk4stBq9NFACfiy0Gu00UAAAAXwi8byAW,103.648147,1.330607,,,,,,,,,,False,False,7392.27923793445,34758.051702198776,0.0
XE-5629T,103.6480816,1.330615,2020-10-16 04:57:27,1602824247,1,,,0.0,,,,103.648147,1.330607,,,,,,,,,,True,False,7392.27923793445,34758.051702198776,0.0
XE-5629T,103.6480965,1.3306275,2020-10-16 04:57:32,1602824252,2,,,0.0,,,,103.648147,1.330607,,,,,,,,,,True,False,7392.27923793445,34758.051702198776,0.0
XE-5629T,103.6481186,1.33063517,2020-10-16 04:57:37,1602824257,3,,,0.0,,,,103.648147,1.330607,,,,,,,,,,True,False,7392.27923793445,34758.051702198776,0.0
XE-5629T,103.6481321,1.3306295,2020-10-16 04:57:43,1602824263,4,,,0.0,,,,103.648147,1.330607,,,,,,,,,,True,False,7392.27923793445,34758.051702198776,0.0
XE-5629T,103.6481385,1.33063067,2020-10-16 04:57:48,1602824268,5,14.0,1.0,0.0,,1.335264,dS8CgHgvAoBcAAAAkgAAAAAAAABSAAAAHoIZQjAKckIAAAAACEsHQlwAAACSAAAAAAAAAFIAAACDCwAAg4stBr5NFACLiy0Gx00UAAAAXwi8byAW,103.648131,1.330622,0.5858949999999999,2.4,0.6,"[5270389041, 5270389040]",[4.1],[0.6],[2.439033],2.0,4.0,False,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481505,1.330617,2020-10-16 04:57:53,1602824273,6,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481485,1.3306285,2020-10-16 04:57:58,1602824278,7,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481478,1.3306475,2020-10-16 04:58:03,1602824283,8,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481481,1.3306485,2020-10-16 04:58:08,1602824288,9,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481476,1.33064733,2020-10-16 04:58:13,1602824293,10,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481478,1.330648,2020-10-16 04:58:18,1602824298,11,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481368,1.33065417,2020-10-16 04:58:23,1602824303,12,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.648139,1.33065967,2020-10-16 04:58:29,1602824309,13,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481376,1.330658,2020-10-16 04:58:34,1602824314,14,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481575,1.33065083,2020-10-16 04:58:40,1602824320,15,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6481661,1.33064367,2020-10-16 04:58:45,1602824325,16,,,0.0,,,,103.648131,1.330622,,,,,,,,,,True,False,7390.498718295847,34759.71046768204,0.0
XE-5629T,103.6482036,1.33058683,2020-10-16 04:58:51,1602824331,17,0.0,0.0,1.0,,2.745988,dS8CgHgvAgBwAAAAfgAAAAAAAABSAAAAGLo7QjbST0IAAAAACEsHQnAAAAB-AAAAAAAAAFIAAACDCwAAu4stBolNFADMiy0Gm00UAAAAXwi8byAW,103.648187,1.330569,,,,,,,,,,False,False,7396.730532979822,34753.849500827535,0.0
XE-5629T,103.648226,1.3305675,2020-10-16 04:58:56,1602824336,18,,,1.0,,,,103.648187,1.330569,,,,,,,,,,True,False,7396.730532979822,34753.849500827535,0.0
XE-5629T,103.648271,1.33053883,2020-10-16 04:59:01,1602824341,19,,,1.0,,,,103.648187,1.330569,,,,,,,,,,True,False,7396.730532979822,34753.849500827535,0.0
XE-5629T,103.648327,1.3304129999999998,2020-10-16 04:59:07,1602824347,20,0.0,1.0,1.0,,1.882546,dS8CgHgvAgCoAAAARgAAAAAAAABSAAAAIlOMQhXM5UEAAAAACEsHQqgAAABGAAAAAAAAAFIAAACDCwAAU4wtBvlMFABHjC0G7UwUAAAAXwi8byAW,103.648339,1.330425,0.155647,23.3,5.6,"[5270389040, 5270389041]",[4.2],[5.6],[23.285258],2.0,4.160714285714287,False,False,7413.6454586998625,34737.92536664243,0.0
XE-5629T,103.6484041,1.33037617,2020-10-16 04:59:13,1602824353,21,,,1.0,,,,103.648339,1.330425,,,,,,,,,,True,False,7413.6454586998625,34737.92536664243,0.0
XE-5629T,103.648426,1.33032367,2020-10-16 04:59:18,1602824358,22,0.0,2.0,1.0,,1.491901,dS8CgHgvAgDMAAAAIgAAAAAAAABSAAAAOq2pQmzHYEEAAAAACEsHQswAAAAiAAAAAAAAAFIAAACDCwAAs4wtBp5MFACqjC0GlEwUAAAAXwi8byAW,103.648435,1.330334,0.155647,14.7,3.6,"[5270389040, 5270389041]",[4.1],[3.6],[14.710506],2.0,4.083333333333333,False,False,7424.328570245743,34727.86219966308,0.0
XE-5629T,103.6483663,1.33026633,2020-10-16 04:59:23,1602824363,23,,,1.0,,,,103.648435,1.330334,,,,,,,,,,True,False,7424.328570245743,34727.86219966308,0.0
