truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier,is_moving,x_match,y_match,cluster_id
XE-5629T,103.6484336,1.33029433,2020-10-23 05:01:12,1603429272,0,3.0,0.0,0.0,,48.575006,MyIBgDUiAQCgAAAAAAAAAA0AAAAAAAAA0F2FQgAAAAAlr6pAAAAAAKAAAAAAAAAADQAAAAAAAACDCwAA_4otBlJMFACyjC0GdkwUAAEAbwi8byAW,103.647999,1.330258,,,,,,,,,,False,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.648417,1.33031717,2020-10-23 05:01:17,1603429277,1,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6483835,1.33036517,2020-10-23 05:01:23,1603429283,2,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.648385,1.3303605,2020-10-23 05:01:27,1603429287,3,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.648416,1.3303445,2020-10-23 05:01:33,1603429293,4,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6484115,1.3303415,2020-10-23 05:01:37,1603429297,5,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.648409,1.330338,2020-10-23 05:01:42,1603429302,6,3.0,1.0,0.0,,46.478819,MyIBgDUiAQCgAAAAAAAAAA0AAAAAAAAA0F2FQgAAAAAlr6pAAAAAAKAAAAAAAAAADQAAAAAAAACDCwAA_4otBlJMFACZjC0GokwUAAEAbwi8byAW,103.647999,1.330258,0.0,0.0,0.0,"[7146806738, 4491946734]",[0],[0],[0],2.0,,False,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6483933,1.33032317,2020-10-23 05:01:47,1603429307,7,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6484011,1.33029217,2020-10-23 05:01:53,1603429313,8,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6484143,1.33027033,2020-10-23 05:01:58,1603429318,9,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6483128,1.33017867,2020-10-23 05:02:03,1603429323,10,4.0,2.0,0.0,,36.020549,MyIBgDUiAQCgAAAAAAAAAA0AAAAAAAAA0F2FQgAAAAAlr6pAAAAAAKAAAAAAAAAADQAAAAAAAACDCwAA_4otBlJMFAA5jC0GA0wUAAEAbwi8byAW,103.647999,1.330258,0.0,0.0,0.0,"[7146806738, 4491946734]",[0],[0],[0],2.0,,False,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6482473,1.330191,2020-10-23 05:02:09,1603429329,11,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.64823,1.3302015,2020-10-23 05:02:14,1603429334,12,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
XE-5629T,103.6482036,1.33020133,2020-10-23 05:02:19,1603429339,13,,,0.0,,,,103.647999,1.330258,,,,,,,,,,True,False,7375.805381242248,34719.462104710976,0.0
