truck_id,lon,lat,time,unixtime,index,alternatives_count,waypoint_index,matchings_index,name,distance,hint,lon_match,lat_match,matching_confidence,distance_traveled,duration,osm_nodes,osm_speeds,osm_durations,osm_distances,n_osm_points,speed,outlier,is_moving,x_match,y_match,cluster_id
XE-5577J,103.6479721,1.33043333,2020-10-11 16:10:56,1602432656,0,9.0,0.0,0.0,,0.313758,eS8CgH4vAgCRAAAAYgAAAAAAAAAAAAAAc4lyQnxFIUIAAAAAAAAAAJEAAABiAAAAAAAAAAAAAACDCwAA5ootBgNNFADkii0GAU0UAAAArxO8byAW,103.647974,1.330435,,,,,,,,,,False,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479745,1.33044683,2020-10-11 16:11:02,1602432662,1,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479683,1.330452,2020-10-11 16:11:07,1602432667,2,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479608,1.33045867,2020-10-11 16:11:12,1602432672,3,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479568,1.33045233,2020-10-11 16:11:17,1602432677,4,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.64796,1.330433,2020-10-11 16:11:22,1602432682,5,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479695,1.3304165,2020-10-11 16:11:27,1602432687,6,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479758,1.33042683,2020-10-11 16:11:32,1602432692,7,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479841,1.33043783,2020-10-11 16:11:37,1602432697,8,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479923,1.330449,2020-10-11 16:11:43,1602432703,9,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479878,1.33044783,2020-10-11 16:11:48,1602432708,10,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479836,1.33045283,2020-10-11 16:11:53,1602432713,11,,,0.0,,,,103.647974,1.330435,,,,,,,,,,True,False,7373.02459439799,34739.03416941176,0
XE-5577J,103.6479833,1.33046233,2020-10-11 16:11:58,1602432718,12,12.0,1.0,0.0,,2.823819,eS8CgH4vAoCVAAAAXgAAAAAAAAAAAAAAPi94QrGfG0IAAAAAAAAAAJUAAABeAAAAAAAAAAAAAACDCwAA3YotBgxNFADvii0GHk0UAAAArxO8byAW,103.647965,1.330444,0.0,1.4,0.4,"[5270389048, 5270389054]",[3.5],[0.4],[1.415489],2.0,3.5,False,False,7372.023056746162,34740.029423756874,0
XE-5577J,103.6479816,1.33046583,2020-10-11 16:12:03,1602432723,13,,,0.0,,,,103.647965,1.330444,,,,,,,,,,True,False,7372.023056746162,34740.029423756874,0
XE-5577J,103.6479821,1.3304695,2020-10-11 16:12:09,1602432729,14,,,0.0,,,,103.647965,1.330444,,,,,,,,,,True,False,7372.023056746162,34740.029423756874,0
XE-5577J,103.6479843,1.33047067,2020-10-11 16:12:14,1602432734,15,,,0.0,,,,103.647965,1.330444,,,,,,,,,,True,False,7372.023056746162,34740.029423756874,0
XE-5577J,103.647983,1.33046933,2020-10-11 16:12:19,1602432739,16,,,0.0,,,,103.647965,1.330444,,,,,,,,,,True,False,7372.023056746162,34740.029423756874,0
XE-5577J,103.647979,1.33046317,2020-10-11 16:12:25,1602432745,17,,,0.0,,,,103.647965,1.330444,,,,,,,,,,True,False,7372.023056746162,34740.029423756874,0
XE-5577J,103.647974,1.33044933,2020-10-11 16:12:31,1602432751,18,,,0.0,,,,103.647965,1.330444,,,,,,,,,,True,False,7372.023056746162,34740.029423756874,0
XE-5577J,103.6479675,1.330434,2020-10-11 16:12:36,1602432756,19,31.0,2.0,0.0,,0.6275149999999999,eS8CAH4vAoCSAAAAYQAAAAAAAAAAAAAAexp0Qnq0H0IAAAAAAAAAAJIAAABhAAAAAAAAAAAAAACDCwAA5IotBgZNFADgii0GAk0UAAAArxO8byAW,103.647972,1.330438,0.0,1.0,0.3,"[5270389054, 5270389048]",[3.4],[0.3],[1.025296],2.0,3.333333333333333,False,False,7372.802038780064,34739.36591249992,0
